"image","name","type"
"https://www.google.com/s2/favicons?domain=meowphim.tv","meowphim.tv",""
"https://www.google.com/s2/favicons?domain=minhchinh.com","minhchinh.com","Social Casino"
"https://www.google.com/s2/favicons?domain=bonbanh.com","bonbanh.com","Xe cộ"
"https://www.google.com/s2/favicons?domain=sxmb.vn","sxmb.vn","Social Casino"
"https://www.google.com/s2/favicons?domain=yandex.com","yandex.com","Công nghệ"
"https://www.google.com/s2/favicons?domain=mediamart.vn","mediamart.vn","Công nghệ"
"https://www.google.com/s2/favicons?domain=yeutre.vn","yeutre.vn","Thực phẩm"
"https://www.google.com/s2/favicons?domain=jtexpress.vn","jtexpress.vn","Công nghệ"
"https://www.google.com/s2/favicons?domain=javcl.com","javcl.com","Người lớn"
"https://www.google.com/s2/favicons?domain=moveek.com","moveek.com","Giải Trí"
"https://www.google.com/s2/favicons?domain=xnxx99.xxx","xnxx99.xxx",""
"https://www.google.com/s2/favicons?domain=speedtest.net","speedtest.net","Công nghệ"
"https://www.google.com/s2/favicons?domain=booking.com","booking.com","Du lịch"
"https://www.google.com/s2/favicons?domain=vinfastauto.com","vinfastauto.com","Xe cộ"
"https://www.google.com/s2/favicons?domain=novelupdates.com","novelupdates.com","Giải Trí"
"https://www.google.com/s2/favicons?domain=savefrom.net","savefrom.net","Công nghệ"
"https://www.google.com/s2/favicons?domain=yan.vn","yan.vn","Tin tức"
"https://www.google.com/s2/favicons?domain=imgur.com","imgur.com","Công nghệ"
"https://www.google.com/s2/favicons?domain=tvhey.org","tvhey.org",""
"https://www.google.com/s2/favicons?domain=mangaxy.com","mangaxy.com","Giải Trí"
"https://www.google.com/s2/favicons?domain=tiin.vn","tiin.vn","Tin tức"
"https://www.google.com/s2/favicons?domain=allnovelfull.com","allnovelfull.com","Giải Trí"
"https://www.google.com/s2/favicons?domain=thivien.net","thivien.net","Giải Trí"
"https://www.google.com/s2/favicons?domain=animebytes.tv","animebytes.tv","Giải Trí"
"https://www.google.com/s2/favicons?domain=hcmute.edu.vn","hcmute.edu.vn","Khoa học"
"https://www.google.com/s2/favicons?domain=trumtruyen.vn","trumtruyen.vn",""
"https://www.google.com/s2/favicons?domain=y8.com","y8.com","Trò chơi"
"https://www.google.com/s2/favicons?domain=vi.y8.com","vi.y8.com",""
"https://www.google.com/s2/favicons?domain=pt.y8.com","pt.y8.com",""
"https://www.google.com/s2/favicons?domain=filecrypt.co","filecrypt.co","Trò chơi"
"https://www.google.com/s2/favicons?domain=kqxs.vn","kqxs.vn","Social Casino"
"https://www.google.com/s2/favicons?domain=vietnamairlines.com","vietnamairlines.com","Du lịch"
"https://www.google.com/s2/favicons?domain=magazine.vov.vn","magazine.vov.vn",""
"https://www.google.com/s2/favicons?domain=mphimmoivn.net","mphimmoivn.net",""
"https://www.google.com/s2/favicons?domain=pnj.com.vn","pnj.com.vn","Đời sống"
"https://www.google.com/s2/favicons?domain=tamanhhospital.vn","tamanhhospital.vn","Tin tức"
"https://www.google.com/s2/favicons?domain=plo.vn","plo.vn","Tin tức"
"https://www.google.com/s2/favicons?domain=download.com.vn","download.com.vn","Công nghệ"
"https://www.google.com/s2/favicons?domain=thuthuatphanmem.vn","thuthuatphanmem.vn","Công nghệ"
"https://www.google.com/s2/favicons?domain=steamcommunity.com","steamcommunity.com","Trò chơi"
"https://www.google.com/s2/favicons?domain=baotintuc.vn","baotintuc.vn","Tin tức"
"https://www.google.com/s2/favicons?domain=tradecard.com","tradecard.com","Tài chính"
"https://www.google.com/s2/favicons?domain=truyenfull.com","truyenfull.com","Giải Trí"
"https://www.google.com/s2/favicons?domain=chartboost.com","chartboost.com","Công nghệ"
"https://www.google.com/s2/favicons?domain=xemphim.fun","xemphim.fun","Công nghệ"
"https://www.google.com/s2/favicons?domain=techcombank.com.vn","techcombank.com.vn","Tài chính"
"https://www.google.com/s2/favicons?domain=xnxxpro.net","xnxxpro.net",""
"https://www.google.com/s2/favicons?domain=vhttos.com","vhttos.com",""
"https://www.google.com/s2/favicons?domain=ophim.net","ophim.net","Tin tức"
"https://www.google.com/s2/favicons?domain=mangacv.com","mangacv.com","Giải Trí"
