"image","name","type"
"https://www.google.com/s2/favicons?domain=phimloz.to","phimloz.to",""
"https://www.google.com/s2/favicons?domain=kplus.vn","kplus.vn","Thể thao"
"https://www.google.com/s2/favicons?domain=freebitco.in","freebitco.in","Social Casino"
"https://www.google.com/s2/favicons?domain=linkhay.com","linkhay.com","Công nghệ"
"https://www.google.com/s2/favicons?domain=atpsoftware.vn","atpsoftware.vn","Công nghệ"
"https://www.google.com/s2/favicons?domain=lichvannien365.com","lichvannien365.com","Tin tức"
"https://www.google.com/s2/favicons?domain=linksht.com","linksht.com","Trò chơi"
"https://www.google.com/s2/favicons?domain=flickr.com","flickr.com","Sở thích"
"https://www.google.com/s2/favicons?domain=boyfriendtv.com","boyfriendtv.com","Người lớn"
"https://www.google.com/s2/favicons?domain=mit.edu","mit.edu","Khoa học"
"https://www.google.com/s2/favicons?domain=scratch.mit.edu","scratch.mit.edu",""
"https://www.google.com/s2/favicons?domain=thefreedictionary.com","thefreedictionary.com","Tài liệu"
"https://www.google.com/s2/favicons?domain=twimg.com","twimg.com",""
"https://www.google.com/s2/favicons?domain=thegioiskinfood.com","thegioiskinfood.com","TMDT"
"https://www.google.com/s2/favicons?domain=nroblue.com","nroblue.com",""
"https://www.google.com/s2/favicons?domain=mobafire.com","mobafire.com","Trò chơi"
"https://www.google.com/s2/favicons?domain=divineshop.vn","divineshop.vn","Trò chơi"
"https://www.google.com/s2/favicons?domain=pexels.com","pexels.com","Sở thích"
"https://www.google.com/s2/favicons?domain=cmangatop.com","cmangatop.com",""
"https://www.google.com/s2/favicons?domain=mytoon.net","mytoon.net",""
"https://www.google.com/s2/favicons?domain=away.vk.com","away.vk.com",""
"https://www.google.com/s2/favicons?domain=vw220.com","vw220.com","Giải Trí"
"https://www.google.com/s2/favicons?domain=comics24ha.com","comics24ha.com",""
"https://www.google.com/s2/favicons?domain=edu2review.com","edu2review.com","Khoa học"
"https://www.google.com/s2/favicons?domain=skydoor.net","skydoor.net","Tin tức"
"https://www.google.com/s2/favicons?domain=hoidapvietjack.com","hoidapvietjack.com","Khoa học"
"https://www.google.com/s2/favicons?domain=moshop.com.vn","moshop.com.vn","Công nghệ"
"https://www.google.com/s2/favicons?domain=timo.vn","timo.vn","Công nghệ"
"https://www.google.com/s2/favicons?domain=tvzingvn.com","tvzingvn.com","Động vật"
"https://www.google.com/s2/favicons?domain=playstation.com","playstation.com","Trò chơi"
"https://www.google.com/s2/favicons?domain=gamevh.net","gamevh.net","Trò chơi"
"https://www.google.com/s2/favicons?domain=fextralife.com","fextralife.com","Trò chơi"
"https://www.google.com/s2/favicons?domain=bbc.co.uk","bbc.co.uk","Tin tức"
"https://www.google.com/s2/favicons?domain=terabox.com","terabox.com","Công nghệ"
"https://www.google.com/s2/favicons?domain=wheystore.vn","wheystore.vn","Tin tức"
"https://www.google.com/s2/favicons?domain=tintuc.vn","tintuc.vn","Tin tức"
"https://www.google.com/s2/favicons?domain=meeyland.com","meeyland.com","Công nghệ"
"https://www.google.com/s2/favicons?domain=phinvads.cdc.gov","phinvads.cdc.gov",""
"https://www.google.com/s2/favicons?domain=metaisach.com","metaisach.com","Khoa học"
"https://www.google.com/s2/favicons?domain=m.tb.cn","m.tb.cn",""
"https://www.google.com/s2/favicons?domain=trungso.vip","trungso.vip","Người lớn"
"https://www.google.com/s2/favicons?domain=www.wix.com","www.wix.com",""
"https://www.google.com/s2/favicons?domain=truyencuatui.net","truyencuatui.net","Giải Trí"
"https://www.google.com/s2/favicons?domain=ehenho.com","ehenho.com","Cộng đồng"
"https://www.google.com/s2/favicons?domain=gettysburg.edu","gettysburg.edu","Khoa học"
"https://www.google.com/s2/favicons?domain=who.int","who.int","Sức khỏe"
"https://www.google.com/s2/favicons?domain=komeloli.net","komeloli.net",""
"https://www.google.com/s2/favicons?domain=fireant.vn","fireant.vn","Tài chính"
"https://www.google.com/s2/favicons?domain=tinbanxe.vn","tinbanxe.vn","Xe cộ"
"https://www.google.com/s2/favicons?domain=nuoilokhung247.com","nuoilokhung247.com",""
