"image","name","type"
"https://www.google.com/s2/favicons?domain=thuocdantoc.vn","thuocdantoc.vn","Sức khỏe"
"https://www.google.com/s2/favicons?domain=nexusmods.com","nexusmods.com","Trò chơi"
"https://www.google.com/s2/favicons?domain=webgia.com","webgia.com","Tài chính"
"https://www.google.com/s2/favicons?domain=androidranking.net","androidranking.net",""
"https://www.google.com/s2/favicons?domain=yahoo.co.jp","yahoo.co.jp","Tin tức"
"https://www.google.com/s2/favicons?domain=ketquaday.vn","ketquaday.vn","Social Casino"
"https://www.google.com/s2/favicons?domain=ybox.vn","ybox.vn","Khoa học"
"https://www.google.com/s2/favicons?domain=shop.fpt.vn","shop.fpt.vn",""
"https://www.google.com/s2/favicons?domain=fpt.vn","fpt.vn","Công nghệ"
"https://www.google.com/s2/favicons?domain=immgroup.com","immgroup.com","Tin tức"
"https://www.google.com/s2/favicons?domain=danet.vn","danet.vn","Giải Trí"
"https://www.google.com/s2/favicons?domain=sosanhgia.com","sosanhgia.com","Công nghệ"
"https://www.google.com/s2/favicons?domain=muaxegiatot.vn","muaxegiatot.vn","Xe cộ"
"https://www.google.com/s2/favicons?domain=wiktionary.org","wiktionary.org","Tài liệu"
"https://www.google.com/s2/favicons?domain=osu.ppy.sh","osu.ppy.sh",""
"https://www.google.com/s2/favicons?domain=fshare.vn","fshare.vn","Công nghệ"
"https://www.google.com/s2/favicons?domain=mingrenteahouse.com","mingrenteahouse.com","Giải Trí"
"https://www.google.com/s2/favicons?domain=ielts-fighter.com","ielts-fighter.com","Khoa học"
"https://www.google.com/s2/favicons?domain=diendanlequydon.com","diendanlequydon.com","Giải Trí"
"https://www.google.com/s2/favicons?domain=soicauxsmb.com","soicauxsmb.com",""
"https://www.google.com/s2/favicons?domain=hanoimoi.com.vn","hanoimoi.com.vn","Tin tức"
"https://www.google.com/s2/favicons?domain=123job.vn","123job.vn","Nghề nghiệp"
"https://www.google.com/s2/favicons?domain=sachgiaibaitap.com","sachgiaibaitap.com","Khoa học"
"https://www.google.com/s2/favicons?domain=hcm.edu.vn","hcm.edu.vn","Khoa học"
"https://www.google.com/s2/favicons?domain=telegram.org","telegram.org","Công nghệ"
"https://www.google.com/s2/favicons?domain=fsharetv.com","fsharetv.com","Giải Trí"
"https://www.google.com/s2/favicons?domain=coin98.net","coin98.net","Tài chính"
"https://www.google.com/s2/favicons?domain=cophieu68.vn","cophieu68.vn","Tài chính"
"https://www.google.com/s2/favicons?domain=cliphot.cc","cliphot.cc","Người lớn"
"https://www.google.com/s2/favicons?domain=webphim.cc","webphim.cc","Giải Trí"
"https://www.google.com/s2/favicons?domain=dienanh.net","dienanh.net","Giải Trí"
"https://www.google.com/s2/favicons?domain=toanmath.com","toanmath.com","Khoa học"
"https://www.google.com/s2/favicons?domain=owllink.net","owllink.net","Social Casino"
"https://www.google.com/s2/favicons?domain=poocoin.app","poocoin.app","Tài chính"
"https://www.google.com/s2/favicons?domain=webxoso.net","webxoso.net","Social Casino"
"https://www.google.com/s2/favicons?domain=www.msn.com","www.msn.com",""
"https://www.google.com/s2/favicons?domain=xosoplus.com","xosoplus.com",""
"https://www.google.com/s2/favicons?domain=mi.com","mi.com","Công nghệ"
"https://www.google.com/s2/favicons?domain=phim1080z.com","phim1080z.com","Giải Trí"
"https://www.google.com/s2/favicons?domain=nute.edu.vn","nute.edu.vn","Khoa học"
"https://www.google.com/s2/favicons?domain=researchgate.net","researchgate.net","Khoa học"
"https://www.google.com/s2/favicons?domain=msn.com","msn.com","Tin tức"
"https://www.google.com/s2/favicons?domain=didongthongminh.vn","didongthongminh.vn","Công nghệ"
"https://www.google.com/s2/favicons?domain=chanhtuoi.com","chanhtuoi.com","TMDT"
"https://www.google.com/s2/favicons?domain=beekids.edu.vn","beekids.edu.vn",""
"https://www.google.com/s2/favicons?domain=vietnammoi.vn","vietnammoi.vn","Tin tức"
"https://www.google.com/s2/favicons?domain=ketnoitieudung.vn","ketnoitieudung.vn","TMDT"
"https://www.google.com/s2/favicons?domain=vnpt.com.vn","vnpt.com.vn","Công nghệ"
"https://www.google.com/s2/favicons?domain=top.gg","top.gg","Trò chơi"
"https://www.google.com/s2/favicons?domain=ephimmoi.net","ephimmoi.net",""
