"image","name","type"
"https://www.google.com/s2/favicons?domain=cafebiz.vn","cafebiz.vn","Tin tức"
"https://www.google.com/s2/favicons?domain=microsoftonline.com","microsoftonline.com",""
"https://www.google.com/s2/favicons?domain=imdb.com","imdb.com","Giải Trí"
"https://www.google.com/s2/favicons?domain=90phutttttttt.xyz","90phutttttttt.xyz",""
"https://www.google.com/s2/favicons?domain=vlxyz.net","vlxyz.net",""
"https://www.google.com/s2/favicons?domain=stripchat.com","stripchat.com","Người lớn"
"https://www.google.com/s2/favicons?domain=coingecko.com","coingecko.com","Tài chính"
"https://www.google.com/s2/favicons?domain=animetvn.com","animetvn.com","Giải Trí"
"https://www.google.com/s2/favicons?domain=apple.com","apple.com","Công nghệ"
"https://www.google.com/s2/favicons?domain=saytruyen.net","saytruyen.net","Giải Trí"
"https://www.google.com/s2/favicons?domain=animefull.tv","animefull.tv","Giải Trí"
"https://www.google.com/s2/favicons?domain=tuyensinh247.com","tuyensinh247.com","Khoa học"
"https://www.google.com/s2/favicons?domain=foody.vn","foody.vn","Thực phẩm"
"https://www.google.com/s2/favicons?domain=nhaccuatui.com","nhaccuatui.com","Giải Trí"
"https://www.google.com/s2/favicons?domain=red88.us","red88.us","Sức khỏe"
"https://www.google.com/s2/favicons?domain=nimo.tv","nimo.tv","Trò chơi"
"https://www.google.com/s2/favicons?domain=tuhoc365.vn","tuhoc365.vn","Khoa học"
"https://www.google.com/s2/favicons?domain=linkedin.com","linkedin.com","Công nghệ"
"https://www.google.com/s2/favicons?domain=ttvnol.com","ttvnol.com","Công nghệ"
"https://www.google.com/s2/favicons?domain=danviet.vn","danviet.vn","Tin tức"
"https://www.google.com/s2/favicons?domain=vebotv.tv","vebotv.tv",""
"https://www.google.com/s2/favicons?domain=hako.re","hako.re","Giải Trí"
"https://www.google.com/s2/favicons?domain=napthe.vn","napthe.vn","Trò chơi"
"https://www.google.com/s2/favicons?domain=zoom.us","zoom.us","Công nghệ"
"https://www.google.com/s2/favicons?domain=discord.com","discord.com","Công nghệ"
"https://www.google.com/s2/favicons?domain=khachhang.ghn.vn","khachhang.ghn.vn",""
"https://www.google.com/s2/favicons?domain=dood.so","dood.so",""
"https://www.google.com/s2/favicons?domain=saostar.vn","saostar.vn","Tin tức"
"https://www.google.com/s2/favicons?domain=mobilecity.vn","mobilecity.vn","Công nghệ"
"https://www.google.com/s2/favicons?domain=7msport.com","7msport.com","Thể thao"
"https://www.google.com/s2/favicons?domain=traveloka.com","traveloka.com","Du lịch"
"https://www.google.com/s2/favicons?domain=vcomi.co","vcomi.co","Trò chơi"
"https://www.google.com/s2/favicons?domain=viettelstore.vn","viettelstore.vn","Công nghệ"
"https://www.google.com/s2/favicons?domain=bongdalu.com","bongdalu.com","Social Casino"
"https://www.google.com/s2/favicons?domain=fim1080.com","fim1080.com","Giải Trí"
"https://www.google.com/s2/favicons?domain=nhathuoclongchau.com","nhathuoclongchau.com","Sức khỏe"
"https://www.google.com/s2/favicons?domain=cgv.vn","cgv.vn","Giải Trí"
"https://www.google.com/s2/favicons?domain=live.com","live.com","Công nghệ"
"https://www.google.com/s2/favicons?domain=baohiemxahoi.gov.vn","baohiemxahoi.gov.vn","Công nghệ"
"https://www.google.com/s2/favicons?domain=sendo.vn","sendo.vn","TMDT"
"https://www.google.com/s2/favicons?domain=uwindsor.ca","uwindsor.ca","Khoa học"
"https://www.google.com/s2/favicons?domain=office.com","office.com","Công nghệ"
"https://www.google.com/s2/favicons?domain=vtc.vn","vtc.vn","Tin tức"
"https://www.google.com/s2/favicons?domain=tradingview.com","tradingview.com","Tài chính"
"https://www.google.com/s2/favicons?domain=oldsailor.com.vn","oldsailor.com.vn",""
"https://www.google.com/s2/favicons?domain=garena.com","garena.com","Trò chơi"
"https://www.google.com/s2/favicons?domain=luatvietnam.vn","luatvietnam.vn","Chính phủ"
"https://www.google.com/s2/favicons?domain=hellobacsi.com","hellobacsi.com","Sức khỏe"
"https://www.google.com/s2/favicons?domain=truyentranhaudio.com","truyentranhaudio.com","Giải Trí"
"https://www.google.com/s2/favicons?domain=sangtacviet.com","sangtacviet.com","Giải Trí"
