"image","name","type"
"https://www.google.com/s2/favicons?domain=topicanative.edu.vn","topicanative.edu.vn","Khoa học"
"https://www.google.com/s2/favicons?domain=ophimhay.com","ophimhay.com",""
"https://www.google.com/s2/favicons?domain=gmx.com","gmx.com","Công nghệ"
"https://www.google.com/s2/favicons?domain=axieinfinity.com","axieinfinity.com","Tài chính"
"https://www.google.com/s2/favicons?domain=stackexchange.com","stackexchange.com","Công nghệ"
"https://www.google.com/s2/favicons?domain=xfantazy.com","xfantazy.com","Người lớn"
"https://www.google.com/s2/favicons?domain=redd.it","redd.it",""
"https://www.google.com/s2/favicons?domain=fado.vn","fado.vn","TMDT"
"https://www.google.com/s2/favicons?domain=dantri.vn","dantri.vn","Công nghệ"
"https://www.google.com/s2/favicons?domain=xnxxz.net","xnxxz.net",""
"https://www.google.com/s2/favicons?domain=rfi.fr","rfi.fr","Giải Trí"
"https://www.google.com/s2/favicons?domain=vlx3x.pro","vlx3x.pro",""
"https://www.google.com/s2/favicons?domain=yys.163.com","yys.163.com",""
"https://www.google.com/s2/favicons?domain=idv.163.com","idv.163.com","Trò chơi"
"https://www.google.com/s2/favicons?domain=thebank.vn","thebank.vn","Tài chính"
"https://www.google.com/s2/favicons?domain=buff.163.com","buff.163.com","Trò chơi"
"https://www.google.com/s2/favicons?domain=buh.edu.vn","buh.edu.vn","Khoa học"
"https://www.google.com/s2/favicons?domain=exocharts.com","exocharts.com","Tài chính"
"https://www.google.com/s2/favicons?domain=langmaster.edu.vn","langmaster.edu.vn","Khoa học"
"https://www.google.com/s2/favicons?domain=phongreviews.com","phongreviews.com","Công nghệ"
"https://www.google.com/s2/favicons?domain=ivivu.com","ivivu.com","Du lịch"
"https://www.google.com/s2/favicons?domain=vnreview.vn","vnreview.vn","Công nghệ"
"https://www.google.com/s2/favicons?domain=hayhochoi.vn","hayhochoi.vn","Khoa học"
"https://www.google.com/s2/favicons?domain=tmwine.vn","tmwine.vn",""
"https://www.google.com/s2/favicons?domain=daga.live","daga.live",""
"https://www.google.com/s2/favicons?domain=pornhat.com","pornhat.com","Người lớn"
"https://www.google.com/s2/favicons?domain=haui.edu.vn","haui.edu.vn","Khoa học"
"https://www.google.com/s2/favicons?domain=eoffice.cpc.vn","eoffice.cpc.vn",""
"https://www.google.com/s2/favicons?domain=uit.edu.vn","uit.edu.vn","Khoa học"
"https://www.google.com/s2/favicons?domain=manhwas.men","manhwas.men","Giải Trí"
"https://www.google.com/s2/favicons?domain=baodautu.vn","baodautu.vn","Tin tức"
"https://www.google.com/s2/favicons?domain=pops.vn","pops.vn","Tin tức"
"https://www.google.com/s2/favicons?domain=soundcloud.com","soundcloud.com","Giải Trí"
"https://www.google.com/s2/favicons?domain=filecrypt.cc","filecrypt.cc","Công nghệ"
"https://www.google.com/s2/favicons?domain=cpc.vn","cpc.vn","Tin tức"
"https://www.google.com/s2/favicons?domain=vietnambooking.com","vietnambooking.com","Du lịch"
"https://www.google.com/s2/favicons?domain=ladipage.vn","ladipage.vn","Công nghệ"
"https://www.google.com/s2/favicons?domain=vietcetera.com","vietcetera.com","Tin tức"
"https://www.google.com/s2/favicons?domain=hcmus.edu.vn","hcmus.edu.vn","Khoa học"
"https://www.google.com/s2/favicons?domain=etherscan.io","etherscan.io","Tài chính"
"https://www.google.com/s2/favicons?domain=ifitness.vn","ifitness.vn","Đời sống"
"https://www.google.com/s2/favicons?domain=huphimtv.com","huphimtv.com","Công nghệ"
"https://www.google.com/s2/favicons?domain=manhua.163.com","manhua.163.com","Giải Trí"
"https://www.google.com/s2/favicons?domain=vcbs.com.vn","vcbs.com.vn","Tài chính"
"https://www.google.com/s2/favicons?domain=dmm.co.jp","dmm.co.jp","Người lớn"
"https://www.google.com/s2/favicons?domain=ghtk.vn","ghtk.vn","TMDT"
"https://www.google.com/s2/favicons?domain=igg-games.com","igg-games.com","Trò chơi"
"https://www.google.com/s2/favicons?domain=mobifone.vn","mobifone.vn","Công nghệ"
"https://www.google.com/s2/favicons?domain=premierleague.com","premierleague.com","Thể thao"
"https://www.google.com/s2/favicons?domain=one88.win","one88.win",""
