"image","name","type"
"https://www.google.com/s2/favicons?domain=cmanganew.com","cmanganew.com",""
"https://www.google.com/s2/favicons?domain=www.bbc.com","www.bbc.com",""
"https://www.google.com/s2/favicons?domain=udn.vn","udn.vn","Khoa học"
"https://www.google.com/s2/favicons?domain=naver.com","naver.com","Tin tức"
"https://www.google.com/s2/favicons?domain=dienmaycholon.vn","dienmaycholon.vn","Công nghệ"
"https://www.google.com/s2/favicons?domain=vinpearl.com","vinpearl.com","Du lịch"
"https://www.google.com/s2/favicons?domain=mangadm.cc","mangadm.cc",""
"https://www.google.com/s2/favicons?domain=hoatieu.vn","hoatieu.vn","Công nghệ"
"https://www.google.com/s2/favicons?domain=qdnd.vn","qdnd.vn","Tin tức"
"https://www.google.com/s2/favicons?domain=2sao.vn","2sao.vn","Giải Trí"
"https://www.google.com/s2/favicons?domain=au.vtc.vn","au.vtc.vn",""
"https://www.google.com/s2/favicons?domain=beecost.vn","beecost.vn","Tin tức"
"https://www.google.com/s2/favicons?domain=dailymotion.com","dailymotion.com","Giải Trí"
"https://www.google.com/s2/favicons?domain=vjav.com","vjav.com","Người lớn"
"https://www.google.com/s2/favicons?domain=vtv7.vtv.vn","vtv7.vtv.vn",""
"https://www.google.com/s2/favicons?domain=didongviet.vn","didongviet.vn","Công nghệ"
"https://www.google.com/s2/favicons?domain=baoquocte.vn","baoquocte.vn","Tin tức"
"https://www.google.com/s2/favicons?domain=biluu.org","biluu.org",""
"https://www.google.com/s2/favicons?domain=dam69.me","dam69.me","Người lớn"
"https://www.google.com/s2/favicons?domain=zkillboard.com","zkillboard.com","Trò chơi"
"https://www.google.com/s2/favicons?domain=anninhthudo.vn","anninhthudo.vn","Tin tức"
"https://www.google.com/s2/favicons?domain=quizlet.com","quizlet.com","Khoa học"
"https://www.google.com/s2/favicons?domain=lazi.vn","lazi.vn","Khoa học"
"https://www.google.com/s2/favicons?domain=giaohangtietkiem.vn","giaohangtietkiem.vn","TMDT"
"https://www.google.com/s2/favicons?domain=vietnamplus.vn","vietnamplus.vn","Tin tức"
"https://www.google.com/s2/favicons?domain=careerbuilder.vn","careerbuilder.vn","Nghề nghiệp"
"https://www.google.com/s2/favicons?domain=grab.com","grab.com","Công nghệ"
"https://www.google.com/s2/favicons?domain=es.y8.com","es.y8.com",""
"https://www.google.com/s2/favicons?domain=cmangac.com","cmangac.com",""
"https://www.google.com/s2/favicons?domain=sangtacviet.me","sangtacviet.me",""
"https://www.google.com/s2/favicons?domain=checkerviet.gg","checkerviet.gg",""
"https://www.google.com/s2/favicons?domain=otakusan.net","otakusan.net","Giải Trí"
"https://www.google.com/s2/favicons?domain=gamehayvl.io","gamehayvl.io",""
"https://www.google.com/s2/favicons?domain=samsung.com","samsung.com","Công nghệ"
"https://www.google.com/s2/favicons?domain=mihoyo.com","mihoyo.com","Trò chơi"
"https://www.google.com/s2/favicons?domain=meta.vn","meta.vn","TMDT"
"https://www.google.com/s2/favicons?domain=masothue.com","masothue.com","Chính phủ"
"https://www.google.com/s2/favicons?domain=nhattruyenz.com","nhattruyenz.com","Trò chơi"
"https://www.google.com/s2/favicons?domain=phimsexvl.top","phimsexvl.top",""
"https://www.google.com/s2/favicons?domain=truyentranhgay.com","truyentranhgay.com","Người lớn"
"https://www.google.com/s2/favicons?domain=vcomic.net","vcomic.net","Công nghệ"
"https://www.google.com/s2/favicons?domain=hc.com.vn","hc.com.vn","Công nghệ"
"https://www.google.com/s2/favicons?domain=kienthuc.net.vn","kienthuc.net.vn","Tin tức"
"https://www.google.com/s2/favicons?domain=tdtu.edu.vn","tdtu.edu.vn","Khoa học"
"https://www.google.com/s2/favicons?domain=smallpdf.com","smallpdf.com","Công nghệ"
"https://www.google.com/s2/favicons?domain=mail.vtc.vn","mail.vtc.vn",""
"https://www.google.com/s2/favicons?domain=aliexpress.com","aliexpress.com","TMDT"
"https://www.google.com/s2/favicons?domain=profit-sistem.club","profit-sistem.club","Social Casino"
"https://www.google.com/s2/favicons?domain=gamespot.com","gamespot.com","Trò chơi"
"https://www.google.com/s2/favicons?domain=vietcombank.com.vn","vietcombank.com.vn","Tài chính"
